0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,y_true
0.7664333,0.010463185,0.0004057139,0.14987092,0.002797375,0.0042309673,0.045813333,0.000907505,0.0015570449,0.003992649,0.0006645318,0.01091183,0.00029509712,0.0014571733,0.00019942124,3
0.54256845,0.027790438,0.024267066,0.07781621,0.016659994,0.23816225,0.020733152,0.001655452,0.0020556215,0.007909078,0.02128983,0.0024726586,0.0016941435,0.014029809,0.00089587714,0
0.0038552152,0.00029607644,0.009683825,0.010505579,0.971183,0.00069713796,0.0006550813,0.00057758315,0.00012572175,6.0974722e-05,7.5644886e-05,0.00023374178,0.0014460981,0.00055504224,4.9380295e-05,4
0.30489403,0.02152592,0.041050278,0.23923475,0.11061814,0.024140071,0.028809423,0.010700282,0.010516581,0.0053297523,0.014934213,0.0035497576,0.120755814,0.060427707,0.0035132736,6
0.00025665274,0.00037520635,0.0038878345,0.00021859018,8.10937e-05,5.589377e-05,0.00032810142,1.1931335e-05,0.00071707624,0.00016978795,0.99359137,8.9659196e-05,6.980002e-05,0.00011256577,3.4425535e-05,10
0.027909882,0.014613065,0.0004975286,0.9267252,0.0035653606,0.00039498322,0.0058911433,0.00015273009,0.0020176435,0.011118226,0.0014036022,0.0046199006,0.0004987192,0.0005427796,4.924462e-05,3
0.014832926,0.00058765564,0.0048152106,0.0071486523,0.95616263,0.0013652188,0.0033156157,0.0048227157,0.00027874773,8.780703e-05,9.6442855e-05,0.0006295651,0.0024521616,0.0030491503,0.00035556286,2
0.6038804,0.019641487,0.08759449,0.08197443,0.06595521,0.042636365,0.011345089,0.004465554,0.007292125,0.0032302742,0.017753627,0.00099467,0.025739731,0.025891222,0.0016054185,0
0.05269308,0.0057623372,0.03465458,0.18138447,0.6690526,0.016698215,0.007988305,0.0032807707,0.0022810306,0.0013871541,0.0012450804,0.0013977198,0.018460946,0.0032750438,0.00043868227,6
0.13918132,0.051395632,0.0123742735,0.44021678,0.15420206,0.030550761,0.0770283,0.019081475,0.013503374,0.017020706,0.006799827,0.023832098,0.0049651717,0.008017191,0.0018309428,3
0.82635003,0.029657662,0.002531636,0.10225167,0.009515521,0.0071044397,0.003262409,0.0007830931,0.006131107,0.005652821,0.0013269411,0.0019509253,0.0013265336,0.0018933314,0.0002618235,3
0.5372968,0.06195759,0.0016052218,0.16814177,0.005888764,0.010274599,0.06632626,0.0050171292,0.010310358,0.038114388,0.0040608607,0.082857974,0.00094860396,0.0056112446,0.001588496,1
0.29506683,0.03534085,0.09486638,0.08465969,0.20327991,0.035812315,0.03576656,0.028676175,0.023416232,0.007038036,0.049441673,0.009941786,0.018500628,0.07386077,0.0043321187,0
0.93945533,0.007558157,0.0042486773,0.03182895,0.006034325,0.0017243645,0.0008356046,0.00028442478,0.0028748822,0.0011260156,0.0014987846,0.00040152037,0.0004911508,0.0015571013,8.0691214e-05,0
0.8338031,0.012086696,0.0066390475,0.041620545,0.059216574,0.0064921537,0.004539664,0.0065148664,0.0049441704,0.0018487988,0.0026341828,0.004695354,0.001407448,0.012895507,0.0006618786,0
0.81993955,0.023133954,0.03578039,0.032571588,0.012755956,0.00068399776,0.0007904876,0.0007278265,0.012586952,0.0016474563,0.04213909,0.00088214787,0.0013133666,0.014938588,0.00010871865,3
0.24199079,0.0773734,0.0124406265,0.10655084,0.016104748,0.4980899,0.0034816759,0.001181736,0.0038787876,0.016281916,0.001176355,0.0008017073,0.016339963,0.0022620077,0.0020455434,0
0.48722363,0.10312183,0.032176852,0.1696141,0.044623636,0.015932575,0.011498938,0.0049298797,0.034160905,0.018458467,0.04274761,0.007760465,0.005920986,0.020637877,0.0011923133,0
0.05760038,0.5753654,0.0010079797,0.068910114,0.0010884857,0.0025079427,0.0014065198,0.0006732671,0.025073884,0.21900731,0.006021261,0.033561967,0.0005240448,0.00658756,0.0006638546,3
0.021472955,0.011566741,0.0012800791,0.92352676,0.021625727,0.0017810434,0.0023348785,0.00042537483,0.002401883,0.0059996536,0.0003340834,0.0016576588,0.004725605,0.0007745329,9.297338e-05,3
0.60556775,0.021444414,0.0015589225,0.04024326,0.0058157626,0.038639233,0.1294341,0.030771924,0.00818932,0.024433676,0.0040763533,0.058516562,0.0027780638,0.013929273,0.014601313,0
0.4511366,0.022261916,0.0019110678,0.4215275,0.003162155,0.04098736,0.032708567,0.00027833052,0.0014180467,0.01833187,0.001971065,0.0022923553,0.00066986564,0.0011371198,0.00020614499,0
0.43352562,0.0286321,0.0044265366,0.43301183,0.0512553,0.011856359,0.010619229,0.0015371268,0.0056929644,0.0065431637,0.00249723,0.0060350923,0.0015910142,0.002552786,0.00022361969,1
0.6220049,0.08101075,0.008675126,0.16215576,0.014270193,0.010105971,0.013977764,0.0023687882,0.016179757,0.026552342,0.019651921,0.011977763,0.0016605566,0.00891425,0.0004940428,3
0.312664,0.06329465,0.04312138,0.24790955,0.071541466,0.07033189,0.002651392,0.0023685535,0.006246959,0.00642941,0.00828338,0.00092031504,0.1422242,0.02092032,0.0010925999,4
0.0006881994,6.793758e-05,0.0002954594,5.230225e-05,0.0006224121,9.5903975e-05,0.000589551,0.0029578574,8.151113e-06,1.7318936e-05,0.0015392108,0.0014247759,0.00019488823,0.99088913,0.00055687776,13
0.40881371,0.011956258,0.0570241,0.24661218,0.1357432,0.016446559,0.03738234,0.0051524863,0.008207212,0.0032568285,0.020685036,0.0032962295,0.024519157,0.02003013,0.00087460625,4
0.2757726,0.020326795,0.025484622,0.1563102,0.417993,0.016535692,0.0067880745,0.0093538035,0.014372917,0.004994107,0.003381682,0.0032832013,0.036069624,0.007900194,0.0014334074,3
0.116840616,0.0054533826,0.019593634,0.0481987,0.032961525,0.040643267,0.0131056355,0.0027237572,0.002043264,0.00187156,0.0037251168,0.000527784,0.6937415,0.013993789,0.004576428,12
0.2903305,0.042313572,0.016568165,0.050931636,0.00698944,0.06980627,0.24365959,0.0062426087,0.02304497,0.14369467,0.033826012,0.04753694,0.00826586,0.0060672876,0.010722472,0
0.7938318,0.034562144,0.00164831,0.08913469,0.0107657295,0.019892305,0.01844774,0.004038121,0.0045520044,0.0076771756,0.0014416246,0.007936706,0.0010976703,0.0040000356,0.00097394147,1
0.58327633,0.024015952,0.002178715,0.3719515,0.005547353,0.0014531806,0.0010638146,0.00011317958,0.0027808875,0.00440867,0.0013014225,0.00079366507,0.0003127044,0.0007800846,2.2530363e-05,3
0.14400837,0.010545464,0.0038005293,0.6110652,0.19721842,0.005214873,0.009249578,0.00201508,0.0040770033,0.0032294008,0.00090953714,0.0035982875,0.0039359815,0.00090337615,0.00022887762,3
0.95151496,0.0059742196,0.00085652183,0.01820655,0.0052799033,0.0010564672,0.00055375695,0.0017725521,0.002091914,0.0013187497,0.0006545303,0.001666362,0.00070630206,0.008027733,0.0003194398,3
0.97477055,0.004048129,0.00075272255,0.009806283,0.0017605892,0.0007966941,0.00086936454,0.0004921578,0.001978943,0.000738366,0.0007209993,0.0009942857,0.00023209411,0.0019236489,0.000115198614,1
0.01573651,0.13103795,0.0046379296,0.03670087,0.00041309296,0.008483849,0.008939149,0.0004577387,0.0095943045,0.38660198,0.3575898,0.03416801,0.00048641575,0.0036931406,0.0014593663,1
0.055414815,0.008705703,0.01822816,0.07591852,0.13499616,0.06828107,0.0048320293,0.004184857,0.0026124106,0.0017053669,0.0011973579,0.0006075738,0.6058712,0.009193415,0.008251324,12
0.28052005,0.06282243,0.009356714,0.4824501,0.03525269,0.02185863,0.02770125,0.004231914,0.010860082,0.021693986,0.010740224,0.009577222,0.012197227,0.009657784,0.0010797159,0
0.002627123,0.00011401659,0.007337005,0.005141026,0.98142344,0.00038242442,0.00027073943,0.00031037675,5.3099557e-05,1.870548e-05,3.0505193e-05,8.4655796e-05,0.0018302959,0.00034751897,2.9101375e-05,4
0.9964405,0.00034205112,9.707547e-05,0.001391174,9.6040814e-05,0.0001409665,0.00018105101,4.544719e-05,0.00015966242,0.00011679804,4.9209768e-05,0.00010155489,0.00013375083,0.0006646231,4.0039165e-05,0
0.48119557,0.053487185,0.0027530964,0.25737894,0.0034364494,0.12174507,0.01832619,0.00053508533,0.003189998,0.048906144,0.0022677842,0.002930533,0.0013530856,0.0015189478,0.00097596995,3
0.15972443,0.034410145,0.010187895,0.012746302,0.0144613115,0.021213738,0.023080507,0.33124238,0.087883465,0.05152268,0.020127524,0.078693,0.005192266,0.075564735,0.073949605,4
0.040936727,0.012362848,0.034885403,0.14021683,0.6612239,0.0010629642,0.015619713,0.016516402,0.05189336,0.0057806857,0.0056347074,0.0077602062,0.0029923667,0.0023721263,0.000741787,3
0.00485198,0.0015687466,0.0019245686,0.07275973,0.35710317,0.0028519442,0.033950616,0.014497221,0.00039230526,0.0010669094,0.00087574834,0.021865536,0.24571358,0.19839074,0.04218723,4
0.13664295,0.047592748,0.0011460928,0.14141056,0.002006475,0.02095748,0.08136303,0.0053619943,0.0069425777,0.20719896,0.016350199,0.32410952,0.0002908474,0.005759296,0.0028672998,12
0.6812617,0.07399491,0.0024030125,0.169113,0.015499829,0.014669249,0.0033186371,0.0032295506,0.0067209518,0.012412034,0.0019311565,0.00750704,0.00084235735,0.0062958472,0.0008006722,3
0.45419064,0.037121415,0.034809045,0.13499613,0.14495318,0.08788999,0.029415727,0.009271423,0.010698969,0.006884423,0.009981022,0.0051435553,0.018257046,0.014423284,0.0019640503,3
0.018991388,0.0004471397,0.00032310688,0.00020163883,0.003071848,0.0025900162,0.012144164,0.522252,0.00027330715,0.0005963594,0.00016755694,0.0036781374,0.001058262,0.20481879,0.22938627,0
0.87456256,0.00786028,0.000760813,0.0938448,0.004418438,0.0037709018,0.00498048,0.00065681635,0.0013012532,0.0016462463,0.0006300082,0.0018047153,0.0008744616,0.0027017894,0.00018642978,0
0.8652843,0.013568221,0.008600917,0.079161346,0.011220984,0.0025785493,0.0022781284,0.0004205187,0.004902328,0.0018879846,0.0060372828,0.00088349014,0.00051371154,0.002605257,5.6980072e-05,0
0.06593572,0.008581202,0.0031457804,0.5002679,0.36136693,0.0022609748,0.01041071,0.005545959,0.005274203,0.004515757,0.0008928762,0.009981368,0.01597505,0.004900732,0.0009448413,0
0.5594494,0.03634777,0.016890794,0.20902574,0.034373485,0.032562397,0.04630965,0.0044514677,0.013141119,0.013292187,0.015376665,0.0062296228,0.004251403,0.0071095014,0.0011888213,0
0.47288364,0.018195845,0.052165393,0.077051565,0.2671347,0.016286913,0.0074523743,0.012146266,0.013127009,0.0033262079,0.007646328,0.0026807154,0.023861844,0.024093414,0.0019477665,0
0.9815792,0.0011745756,0.00033779244,0.0012957598,0.00021317045,0.000785434,0.00040457794,0.0013760728,0.0011140471,0.0014933146,0.0006814419,0.0034884699,0.00011451344,0.0052769305,0.00066468737,6
0.6390906,0.056794018,0.009504452,0.20751612,0.008348471,0.040640853,0.009583351,0.0004538067,0.0038052998,0.013714164,0.0049060252,0.0018581541,0.0009464167,0.0026027132,0.00023551412,0
0.33676964,0.022605691,0.10810414,0.038607284,0.01867953,0.003359354,0.007140337,0.0012381006,0.04455696,0.0033750024,0.40619323,0.002421709,0.0009818276,0.0057363412,0.00023077751,3
0.27619407,0.016450012,0.009351837,0.13254063,0.04882562,0.47765404,0.015320895,0.0014000358,0.0010345322,0.0023506035,0.0009168272,0.00072533987,0.013198428,0.003204222,0.0008328547,5
0.0008869903,0.0002288046,0.00082415034,0.00022493498,0.010164638,0.014418438,0.00067928986,0.0036322356,0.00010400571,0.0015185674,0.00024851644,0.00016402233,0.28935903,0.008805998,0.66874033,14
0.5220696,0.027111469,0.0019334258,0.41984728,0.003964122,0.012343613,0.0013690437,8.684549e-05,0.0011956999,0.0058058756,0.00046229843,0.00039058676,0.0023564564,0.0010055186,5.8164296e-05,3
0.012914884,0.002053181,7.989538e-05,0.9748462,0.0037856447,0.0003220315,0.001218671,8.691555e-05,0.00034861674,0.0010736728,6.905591e-05,0.00081089494,0.0021678137,0.00019421808,2.8360602e-05,14
0.15592447,0.0015995923,0.0189467,0.009269803,0.7535427,0.0034705582,0.0023569474,0.006196174,0.0004362724,0.00013964783,0.0005453785,0.0008418719,0.0123547865,0.033174317,0.001200776,5
0.33965832,0.28124887,0.016326217,0.19204886,0.026866607,0.04488538,0.0037979607,0.0025749684,0.01905102,0.033065062,0.0068131667,0.0029188385,0.018904615,0.010633117,0.0012070659,3
0.30576882,0.04372715,0.13959818,0.22167826,0.16589622,0.010092426,0.014950058,0.0034282482,0.0310735,0.009413798,0.03833197,0.0027638217,0.006155081,0.0067286254,0.00039383722,3
0.037389725,0.0020420912,0.027935356,0.023619218,0.13626733,0.015870601,0.003300195,0.003551614,0.00095760013,0.00036597217,0.00089773425,0.00023837075,0.7203726,0.022823857,0.004367691,12
0.387188,0.0915804,0.059277795,0.18842846,0.063919835,0.021021945,0.025156423,0.005285831,0.048497736,0.020867275,0.06519228,0.0070485044,0.005273445,0.01009642,0.0011657198,8
0.011486594,0.005594916,0.8095158,0.009699719,0.04373834,0.001017141,0.0024056744,0.0016425338,0.0707554,0.0013592625,0.039607797,0.0003792212,0.0016356339,0.0010464868,0.00011548741,10
0.16793644,0.038231086,0.0007602043,0.77131283,0.0054554367,0.0010585438,0.0011684016,0.00014305094,0.002205366,0.007832653,0.00061608554,0.0016455268,0.0007546257,0.00085043645,2.9368344e-05,3
0.7286965,0.013707176,0.0023589476,0.09510721,0.00562195,0.046463713,0.08038842,0.0017039754,0.0024229256,0.007748841,0.0021225032,0.009859055,0.00075828866,0.0023829627,0.00065745343,3
0.6550566,0.015224857,0.006224337,0.13156,0.013135172,0.10455366,0.045547646,0.002058827,0.0028486303,0.0055029253,0.003502786,0.0024804005,0.0053088428,0.0058035706,0.0011918277,0
0.0033614398,0.00015842408,0.00017751778,0.0015063777,0.0016683475,0.0010242113,0.9815167,0.0049097436,0.00012405332,0.00018917603,0.00034863452,0.0008879242,0.0010035539,0.0007308673,0.0023932059,6
0.71905875,0.030487686,0.002744389,0.21662177,0.001989455,0.015193296,0.002672227,7.4186566e-05,0.0015196624,0.00733515,0.00091699307,0.0003510542,0.00046326558,0.00051418494,5.7902427e-05,0
0.3543125,0.101357624,0.03524288,0.17908126,0.09337484,0.15240626,0.009029705,0.005986238,0.007305889,0.0113065615,0.007548896,0.003834599,0.014748041,0.022901285,0.0015633708,5
0.29232097,0.041480407,0.0065068547,0.58739537,0.018927,0.013937905,0.0023522861,0.00044350026,0.0032454664,0.0092638265,0.0022186404,0.001112035,0.01673934,0.0038915353,0.00016485507,1
0.63747954,0.04613259,0.00089207117,0.20372695,0.0026113014,0.0036024756,0.03354857,0.0015292083,0.0043579857,0.027525187,0.0040705493,0.027837237,0.00043080925,0.005740849,0.0005147568,1
0.2545354,0.007864914,0.019208137,0.2436456,0.41621387,0.0077182814,0.01091176,0.0035311938,0.0034457066,0.0020035687,0.0034243579,0.008788098,0.0033119281,0.015132602,0.0002645968,9
0.020365115,0.00026980106,0.08229677,0.009408306,0.8195185,0.0010292802,0.041514445,0.004733231,0.00046921006,7.6425116e-05,0.0038222251,0.0016623191,0.002125433,0.012430571,0.00027841763,10
0.0007257994,0.0007283667,2.102563e-05,0.00022797142,5.010705e-05,7.295673e-05,0.00031302756,0.00043358564,0.00043703252,0.0033321627,0.0005153808,0.9923734,1.4777563e-06,0.0006914022,7.6426506e-05,11
0.9248075,0.004040608,0.0012727089,0.059882093,0.006304946,0.0004929186,0.00035947084,8.82114e-05,0.001189627,0.000432021,0.0005162133,0.00024986427,8.1806436e-05,0.00027349993,8.513385e-06,4
0.13335244,0.0032449702,0.30915597,0.008424879,0.50653803,0.0017546986,0.0031125045,0.004306867,0.0034018562,0.00032558723,0.008551086,0.00042117023,0.0020118246,0.015121181,0.00027688546,4
0.95027775,0.0072479704,0.0018231537,0.024651142,0.0038657554,0.0041250456,0.0005184781,0.00034424374,0.001119916,0.00086302287,0.00051752717,0.00032672277,0.001376566,0.0027926299,0.00015012802,2
0.25735778,0.04687753,0.005878551,0.62245774,0.025837872,0.0066864593,0.0046391627,0.00062607176,0.006327896,0.0146323545,0.0030256524,0.003001007,0.0009252679,0.0016264591,0.00010013345,3
0.8108295,0.03931956,0.0022914463,0.11103288,0.0025864877,0.0112578105,0.002344134,0.0002467619,0.0022633513,0.01139593,0.0018125435,0.0018067266,0.00039290657,0.002234882,0.00018504239,3
0.026350023,0.008943142,0.022344971,0.013824291,0.20401374,0.007699944,0.048043054,0.4889272,0.009942327,0.002738733,0.007669512,0.02257374,0.0021161877,0.12812804,0.006685095,10
0.89969057,0.01274818,0.00051462225,0.08079272,0.001301321,0.00093959394,0.00036047745,5.4550255e-05,0.0009934028,0.0012173728,0.00037501156,0.00036388607,0.00010726826,0.00052606384,1.4964369e-05,0
0.14078628,0.017690206,0.029175503,0.07583887,0.35368437,0.08631974,0.16313122,0.06006786,0.010536652,0.0036629867,0.0049920077,0.0059712674,0.02638568,0.015255878,0.0065015294,4
0.0017179826,3.0425263e-05,3.2423402e-05,0.00056392024,0.00041013552,0.00019847824,0.99402666,0.0010052528,1.0255651e-05,3.1920907e-05,8.963152e-05,0.00053182535,0.00027163915,0.0005443934,0.0005349994,6
0.39175355,0.018178383,0.054669432,0.13435519,0.07782151,0.11199905,0.019108381,0.0033228814,0.0056958045,0.0051648333,0.007491611,0.00084772066,0.15710603,0.009664725,0.0028209388,0
0.977532,0.002302115,0.0008204773,0.009203263,0.0016162074,0.0010291695,0.0011248213,0.0004970148,0.0014207239,0.0006284635,0.0006445659,0.0007286941,0.0002722323,0.0020351969,0.00014515914,0
0.8113713,0.0473873,0.008965312,0.06560824,0.01210145,0.017795721,0.0037106937,0.0013649181,0.005438195,0.0052563976,0.0073801237,0.0023979447,0.0014979838,0.009275974,0.00044831942,0
0.029954743,0.005518437,0.21326345,0.044735603,0.6440832,0.013524483,0.002953173,0.0032996212,0.005035916,0.0010975314,0.0021844043,0.0005277785,0.028986031,0.0043560755,0.00047949012,4
0.85637397,0.04734795,0.0017567344,0.057034783,0.0034951917,0.0019162091,0.0021801877,0.0005198355,0.010609313,0.011197682,0.0020316653,0.0036890714,0.00038615204,0.001289048,0.00017216738,0
